Publisher,Author,Goodreads_Rating,Distinct_Works_Count,Sample_Book_Title,Sample_Book_Genre,Sample_Book_Pages
Sourcebooks Fire,Eden Maguire,3.54,12,Beautiful Dead,Unknown,0
Sourcebooks Fire,K. L. Walther,3.87,17,The Summer of Broken Rules,Dating (Social customs),0
Sourcebooks Fire,Miranda Kenneally,3.86,14,"Breathe, Annie, Breathe",Dating (Social customs),0
Sourcebooks Fire,Savannah Brown,3.89,6,The Truth about Keeping Secrets,JUVENILE FICTION,0
Sourcebooks Fire,Sloane Tanen,3.77,10,Are You Going to Kiss Me Now?,Juvenile Nonfiction,355
Sourcebooks Fire,Ryan La Sala,3.7,16,Be Dazzled,Young Adult Fiction,384
Sourcebooks Fire,Kosoko Jackson,3.54,13,Yesterday Is History,Young Adult Fiction,320
Sourcebooks Fire,Kimberly Jones,3.69,5,I'm Not Dying with You Tonight,JUVENILE FICTION,272
Sourcebooks Fire,Jessica Shirvington,4.25,12,Embrace,Juvenile Fiction,397
Sourcebooks Fire,Natalie D. Richards,3.45,10,Five Total Strangers,YOUNG ADULT FICTION,0
Sourcebooks Fire,Will Hill,4.24,12,After the Fire,JUVENILE FICTION,0
Sourcebooks Fire,K.L. Walther,3.87,17,If We Were Us,YOUNG ADULT FICTION,0
Sourcebooks Fire,"Dawson, James (Young adult fiction writer)",,35,This book is gay,Gays,274
Sourcebooks Fire,K. L. Wather,3.87,17,The Summer of Broken Rules,Unknown,0
Sourcebooks Fire,Vincent Ralph,3.68,16,14 ways to die,Unknown,0
Sourcebooks Fire,Adele Griffin,3.53,20,Picture the dead,American Civil War (1861-1865) fast (OCoLC)fst01351658,262
Sourcebooks Fire,Gilly Segal,3.75,10,I'm Not Dying With You Tonight,Race relations--Fiction.,272
Dover Publications,John Dewey,3.91,10,Experience and Nature,Experience,443
Dover Publications,"Dover Publications, Incorporated",,500,Dover Mathematics and Science Catalog,Unknown,64
Dover Publications,William Dampier,4.03,10,A New Voyage Round the World,Buccaneers,376
Dover Publications,John Green,3.98,10,Wild Animals Coloring Book,Juvenile Nonfiction,56
Dover Publications,Jean-Jacques Rousseau,3.75,11,Emile,Literary Collections,546
Dover Publications,Charles Lock Eastlake,3.75,12,Methods and Materials of Painting of the Great Schools and Masters,Painting,434
Dover Publications,M. C. Waldrep,3.97,5,Steampunk Sourcebook,Art,131
Dover Publications,D.H. Lawrence,3.74,10,D. H. Lawrence The Dover Reader,Literary Collections,516
Dover Publications,Marty Noble,4.14,10,Book of Kells Art Tattoos,History,8
Dover Publications,Bob Blaisdell,4.0,10,"The Dover Anthology of American Literature, Volume II",Literary Collections,690
Dover Publications,Tom Tierney,4.08,10,High Victorian Fashions Paper Dolls,Juvenile Nonfiction,46
Dover Publications,Jessica Mazurkiewicz,4.08,10,3-D Coloring Book--Abstractions,Juvenile Nonfiction,36
Dover Publications,Alfred Dolge,3.51,10,Pianos and Their Makers,Music,532
Dover Publications,Dover,3.86,11,Dover Digital Design Source #4,Design,130
Dover Publications,Solomon Kullback,4.09,10,Information Theory and Statistics,Mathematics,436
Dover Publications,Dover Publications Inc,5.0,10,Full-Color Men and Women Illustrations,Design,52
Dover Publications,A. E. Taylor,3.74,10,Aristotle,Philosophy,129
Dover Publications,New-York Historical Society,4.28,10,Tiffany Address Book,Unknown,0
Dover Publications,"Dover Publications, Inc",5.0,10,Art Nouveau Frames and Borders,Design,68
Dover Publications,Kate Chopin,3.74,11,Kate Chopin The Dover Reader,Literary Collections,532
Dover Publications,Dan Pedoe,3.86,10,Geometry: A Comprehensive Course,Mathematics,466
Dover Publications,Bertram Eugene Warren,0.0,1,X-ray Diffraction,Science,402
Dover Publications,George E. Owen,4.14,8,Fundamentals of Scientific Mathematics,Mathematics,308
Dover Publications,"Wharton, Edith",3.81,12,Edith Wharton The Dover Reader,Literary Collections,514
Dover Publications,Franz von Suppé,4.5,10,Poet and peasant and other great overtures,Music,228
Dover Publications,L. Frank Baum,3.97,14,The Sea Fairies,Children's stories,130
Dover Publications,Mary Shelley,3.88,12,The Last Man,Fiction,414
Dover Publications,Okakura Kakuzo,3.85,10,The book of tea,Japanese tea ceremony,116
Dover Publications,Edith Nesbit,3.94,10,The Book of Dragons,Juvenile fiction,112
Dover Publications,Ayn Rand,3.77,14,Anthem,Fiction,97
Dover Publications,Bram Stoker,4.01,11,The Jewel of Seven Stars,Mummies,228
Dover Publications,Edwin Abbott Abbott,4.29,10,Flatland,Fourth dimension,114
Dover Publications,Mohandas Karamchand Gandhi,3.97,10,An autobiography,Biography & Autobiography,420
Dover Publications,Charles Fort,3.82,15,The book of the damned,Miscellanea,304
Dover Publications,P. T. Barnum,3.78,10,"The art of money getting, or, Golden rules for money getting",Success,64
Dover Publications,Mark Twain,3.87,13,"Tom Sawyer, Detective",Fiction,92
Dover Publications,Hermann Hesse,4.08,11,Demian,Teenage boys,185
Dover Publications,Gilbert Keith Chesterton,4.28,10,The Man Who Knew Too Much,Fiction,199
Dover Publications,H. G. Wells,3.78,11,The food of the gods and how it came to earth,Fiction,300
Dover Publications,Фёдор Михайлович Достоевский,,2571,Записки изъ подполья,Fiction,130
Autumn House Press,Ada Limón,4.24,13,Lucky Wreck,Poetry,0
Autumn House Press,John Hoerr,4.06,5,Monongahela Dusk,Fiction,320
Autumn House Press,Steven Schwartz,3.95,7,Little Raw Souls,Fiction,242
Autumn House Press,Patricia Jabbeh Wesley,4.27,10,Where the Road Turns,Poetry,0
Autumn House Press,Danusha Lameris,,5,The Moons of August,Poetry,0
Autumn House Press,Deborah Slicer,4.11,3,The White Calf Kicks,Poetry,84
Autumn House Press,Jacqui Germain,4.06,4,Bittering the Wound,Unknown,0
Autumn House Press,Chana Bloch,4.33,10,The Moon is Almost Full,Poetry,0
Autumn House Press,Lynn Schmeidler,4.69,5,Half-Lives,Fiction,0
Autumn House Press,Derek Green,3.89,14,New World Order,Fiction,188
Autumn House Press,Chelsea Rathburn,4.44,10,A Raft of Grief,American poetry,0
Autumn House Press,John Foy,3.0,10,No One Leaves the World Unhurt,Poetry,80
Autumn House Press,Michael Walsh,3.35,3,Queer Nature: A Poetry Anthology,Poetry,320
Autumn House Press,Ellery Akers,4.35,9,Practicing the Truth,Poetry,0
Autumn House Press,Andrea Hollander Budy,0.0,1,When She Named Fire,American poetry,0
Autumn House Press,Shayla Lawz,4.53,2,"Speculation, N",Literary Criticism,0
Autumn House Press,Sue Ellen Thompson,4.09,10,The Autumn House Anthology of Contempory American Poetry,American poetry,413
Autumn House Press,Michael Simms,4.36,11,The Autumn House Anthology of Contemporary American Poetry,American poetry,0
Autumn House Press,Ruth L. Schwartz,4.15,10,Dear Good Naked Morning,Poetry,86
Autumn House Press,Cherene Sherrard,4.07,10,Grimoire,Unknown,80
Autumn House Press,George Bilgere,4.26,10,The White Museum,American poetry,0
Autumn House Press,Samuel Hazo,4.5,1,A Flight to Elsewhere,Poetry,152
Autumn House Press,Tom Noyes,4.07,9,Come by Here,Fiction,0
Autumn House Press,Matthew Pitt,4.12,10,Attention Please Now,"Short stories, American",0
Autumn House Press,Jacqueline Berger,4.12,10,The Gift That Arrives Broken,Poetry,0
Autumn House Press,Clement Clarke Moore,4.39,10,The Night Before Christmas,Santa in juvenile prison,30
Autumn House Press,Hiroshi Motoyama,4.06,10,Science and the evolution of consciousness,Acupuncture,149
Autumn House Press,Patricia Mayo,3.11,4,The sugarless baking book,Recipes,116
Autumn House Press,Elizabeth Kirschner,4.0,8,My life as a doll,Abused children,73
Autumn House Press,Dickson Lam,4.0,3,Paper sons,Chinese Americans,242
Autumn House Press,Wendy Wimmer,4.19,8,Entry Level,"Fiction, short stories (single author)",0
Autumn House Press,Erica Reid,3.03,10,Ghost Man on Second,Poetry (poetic works by one author),88
Autumn House Press,Jill Kandel,4.11,17,So Many Africas,"Americans, africa",184
Autumn House Press,Alexis Sears,4.7,3,Out of Order,Poetry (poetic works by one author),0
Autumn House Press,Sherrie Flick,4.08,10,"Whiskey, Etc.","Fiction, short stories (single author)",228
Autumn House Press,René-Adolphe Schwaller de Lubicz,4.33,9,Temple dans l'homme,Miscellanea,132
Autumn House Press,Lori Wilson,3.94,17,House where a woman,Unknown,84
Tilbury House,Natalie Rompella,4.05,10,The World Never Sleeps (Tilbury House Nature Book),Juvenile Nonfiction,38
Tilbury House,Michael Garland,3.88,11,A Season of Flowers (Tilbury House Nature Book),Juvenile Nonfiction,38
Tilbury House,Terry Pierce,4.12,14,My Busy Green Garden (Tilbury House Nature Book),Juvenile Nonfiction,38
Tilbury House,Rebekah Raye,3.95,2,The Very Best Bed,Juvenile Fiction,36
Tilbury House,Stephie Morton,3.78,1,Three Lost Seeds: Stories of Becoming (Tilbury House Nature Book),Juvenile Fiction,38
Tilbury House,Kimberly Ridley,4.14,8,The Secret Pool,Unknown,0
Tilbury House,R. Lynne Roelfs,3.54,2,Ana and the Sea Star,Juvenile Fiction,38
Tilbury House,Paul Erickson,4.14,11,The Pier at the End of the World (Tilbury House Nature Book),Juvenile Nonfiction,36
Tilbury House,Peggy Moss,4.08,9,Our Friendship Rules,Juvenile Fiction,38
Tilbury House,Mary Beth Owens,3.78,10,Hawksbill Promise: The Journey of an Endangered Sea Turtle (Tilbury House Nature Book),Juvenile Nonfiction,42
Tilbury House,Kristine Thorson,3.23,1,Stone Wall Secrets,Juvenile Fiction,48
Tilbury House,Jamie Hogan,3.77,10,Skywatcher,Juvenile Fiction,36
Tilbury House,Pat Brisson,3.91,10,They're Heroes Too: A Celebration of Community,Juvenile Fiction,34
Tilbury House,Andrea Cheng,3.91,11,When the Bees Fly Home,Juvenile Fiction,0
Tilbury House,Erin Rounds,4.27,5,Charlotte's Bones: The Beluga Whale in a Farmer's Field (Tilbury House Nature Book),Juvenile Nonfiction,42
Tilbury House,Fran Hodgkins,3.94,10,The Secret Galaxy,Milky Way,0
Tilbury House,Henry David Thoreau,3.84,11,Walking,Literary Collections,94
Tilbury House,Lois Stiles Edgerly,5.0,2,"Women's Words, Women's Stories",Literary Criticism,519
Tilbury House,The Telling Room,3.44,10,The Story I Want To Tell: Explorations in the Art of Writing,Literary Criticism,223
Tilbury House,Kell Andrews,4.02,19,This or That: A Story about Choosing,Juvenile Fiction,39
Tilbury House,Scott T. Hanson,4.36,3,Restoring Your Historic House: The Comprehensive Guide for Homeowners,Architecture,722
Tilbury House,Nathaniel Jenks,4.02,2,A New Day for Umwell the Gray,Juvenile Fiction,32
Tilbury House,Winter Miller,3.92,20,Not a Cat: a memoir,Juvenile Fiction,35
Tilbury House,Rogério Coelho,3.99,10,Boat of Dreams,Juvenile Fiction,82
Tilbury House,Michael Leannah,3.97,10,Most Days,Juvenile Fiction,36
Tilbury House,E. B. White,4.19,10,One Man's Meat,Large type books,349
Tilbury House,Margy Burns Knight,4.13,10,Talking Walls,Hmong and English Bilingual,38
Tilbury House,Anait Semirdzhyan,4.37,21,The Arabic Quilt,"Friendship, fiction",36
Tilbury House,Katie Coppens,4.28,11,Acadia Files,Children's fiction,88
Tilbury House,Reem Faruqi,4.18,19,Lailah's lunchbox,Fasts and feasts,32
Tilbury House,Steve Kowit,4.08,10,In the Palm of Your Hand,"Poetry, authorship",320
Tilbury House,Licia Morelli,3.88,3,The Lemonade Hurricane,Children's fiction,32
Tilbury House,Allen Sockabasin,3.95,2,Thanks to the Animals,Children's fiction,36
Tilbury House,Reza Jalali,3.99,9,Moon watchers,Brothers and sisters,32
Tilbury House,Marilis Hornidge,3.95,5,That Yankee cat,Maine coon cat,102
Tilbury House,Cherie Mason,3.85,5,Everybody's somebody's lunch,Fiction,0
Europa Editions,Valerie Perrin,4.26,10,Three,Unknown,512
Europa Editions,Elena Ferrante,4.16,11,Those Who Leave and Those Who Stay,Unknown,400
Europa Editions,Angelika Schrobsdorff,4.05,10,You Are Not Like Other Mothers,Unknown,544
Europa Editions,Valérie Perrin,4.26,10,Forgotten on Sunday,Fiction,0
Europa Editions,Anna Gavalda,3.7,10,French Leave,Fiction,84
Europa Editions,Sélim Nassib,3.87,10,I Loved You for Your Voice,Unknown,0
Europa Editions,Muriel Barbery,3.75,13,The Elegance of the Hedgehog,Fiction,0
Europa Editions,Laurent Gaudé,4.47,10,Our Europe,Poetry,135
Europa Editions,Eric-Emmanuel Schmitt,3.96,14,The Most Beautiful Book in the World,Fiction,133
Europa Editions,Laurence Cossé,3.48,10,A Novel Bookstore,Fiction,348
Europa Editions,Donatella Di Pietrantonio,3.93,10,A Girl Returned,Fiction,141
Europa Editions,Maurizio de Giovanni,3.95,15,The Crocodile,Fiction,244
Europa Editions,Jean-Claude Izzo,4.32,5,A Sun for the Dying,Fiction,186
Europa Editions,Fabio Bartolomei,3.82,10,We Are Family,Fiction,293
Europa Editions,Amira Ghenim,4.15,2,A Calamity of Noble Houses,Unknown,0
Europa Editions,Alessandro Barbero,3.78,11,The Athenian Women,Fiction,210
Europa Editions,Julia Kerninon,3.95,10,My Devotion,Fiction,215
Europa Editions,Shashi Deshpande,3.66,10,The Dark Holds No Terrors,Fiction,0
Europa Editions,Mieko Kawakami,3.8,10,All the Lovers in the Night,Fiction,182
Europa Editions,Concita De Gregorio,3.9,10,The Missing Word,Fiction,106
Europa Editions,Maurizio De Giovanni,3.95,15,I Will Have Vengeance,Fiction,0
Europa Editions,Santiago Gamboa,3.99,10,The Night Will Be Long,Fiction,313
Europa Editions,Jorge Bucay,4.25,10,Let Me Tell You a Story,Buenos Aires (Argentina),0
Europa Editions,Maurizio Giovanni,3.95,15,Puppies,Fiction,304
Europa Editions,Milena Agus,3.47,10,From the Land of the Moon,Fiction,75
Europa Editions,Arthur C. Clarke,3.99,14,2001,Human-computer interaction,236
Europa Editions,Thomas Hardy,3.87,10,Far From the Madding Crowd,Fiction,424
Europa Editions,Arthur Conan Doyle,4.33,10,The Case-Book of Sherlock Holmes,Fiction,289
Europa Editions,Virginia Woolf,4.0,11,The Waves,British and irish fiction (fictional works by one author),256
Europa Editions,H. Rider Haggard,3.78,15,King Solomon's Mines,Fiction,256
Europa Editions,Agatha Christie,4.31,10,4:50 from Paddington,Fiction,254
Europa Editions,Jane Austen,4.16,10,Sense and Sensibility,"Fiction, Romance, Historical, Regency",352
Europa Editions,Alexandre Dumas,4.22,15,Les Trois Mousquetaires,History,551
Europa Editions,Thomas More,3.56,11,Utopia,Utopias,176
Europa Editions,Лев Толстой,4.19,10,War and Peace,Classic,696
Europa Editions,J.R.R. Tolkien,4.37,15,The Return of the King,Elves,500
Europa Editions,Lewis Carroll,4.04,12,Alice's Adventures in Wonderland,"Alice (fictitious character : carroll), fiction",133
Europa Editions,Jonathan Swift,3.68,10,Gulliver's Travels,YA,278
Europa Editions,L. Frank Baum,3.97,14,The Wonderful Wizard of Oz,Witches,159
Europa Editions,Charles Dickens,3.92,12,Great Expectations,Authors,482
Turner Publishing,Abu H. Al-Ghazzali,,2,The Revival of Religious Sciences,Unknown,400
Turner Publishing,James William Turner,0.0,1,Half a Century in the School Room,Education,464
Turner Publishing,Jeff Herman,3.99,11,Write the Perfect Book Proposal,Reference,367
Turner Publishing,Michael Burkhimer,,5,100 Essential Lincoln Books,Literary Criticism,515
Turner Publishing,David A. Taylor,3.93,20,Soul of a People,History,306
Turner Publishing,Dana Mackenzie,3.77,14,"The Big Splat, or How Our Moon Came to Be",Science,212
Turner Publishing,Hank H. Cox,3.55,10,Lincoln and the Sioux Uprising of 1862,History,327
Turner Publishing,M. J. Thurman,0.0,1,War Crimes,History,344
Turner Publishing,Rabbi Jeffrey K. Salkin,3.9,10,Righteous Gentiles in the Hebrew Bible,Religion,201
Turner Publishing,Stephen Kinzer,4.19,10,All the Shah's Men,History,259
Turner Publishing,Rodney Carlisle,3.77,10,Scientific American Inventions and Discoveries,Science,716
Turner Publishing,Alan Dershowitz,3.82,10,The Case for Peace,History,320
Turner Publishing,Dr. Erica Brown,,1,The Case for Jewish Peoplehood,Religion,238
Turner Publishing,Hal Hellman,3.58,10,Great Feuds in Science,Science,303
Turner Publishing,Robert Carroll,4.31,5,The Skeptic's Dictionary,Science,525
Turner Publishing,Stephen A. Paget,4.14,8,The Hospital for Special Surgery Rheumatoid Arthritis Handbook,Health & Fitness,196
Turner Publishing,Ken Schultz,3.66,10,Ken Schultz's Field Guide to Freshwater Fish,Sports & Recreation,387
Turner Publishing,Philip S. Harrington,3.99,10,Eclipse!,Science,278
Turner Publishing,Eugene Aubrey Stratton,4.06,4,Plymouth Colony,Reference,539
Turner Publishing,Gar Alperovitz,3.84,10,America Beyond Capitalism,Political Science,266
Turner Publishing,George Geary,4.09,10,"Made in California, Volume 2",History,479
Turner Publishing,Mary R. Burch,4.35,1,How Dogs Learn,Pets,228
Turner Publishing,"Earl L. Mindell, R.Ph., Ph.D.",4.01,10,Dr. Earl Mindell's Natural Remedies for 150 Ailments,Health & Fitness,263
Turner Publishing,Herbert C. Banks,,4,1st Cavalry Division,History,320
Turner Publishing,Laura Riley,4.34,11,You and Your Baby Pregnancy,Health & Fitness,524
Turner Publishing,Karl Marx,3.8,15,Manifest der Kommunistischen Partei,Communism,72
Turner Publishing,Hans Christian Andersen,4.07,12,The Ugly Duckling,Ducklings,32
Turner Publishing,Roald Dahl,4.15,15,James and the Giant Peach,Christian Books,144
Turner Publishing,Clement Clarke Moore,4.39,10,The Night Before Christmas,Santa in juvenile prison,30
Turner Publishing,孙武,4.51,10,The Art of War,Open Library Staff Picks,96
Turner Publishing,Jean Webster,4.08,12,Daddy-Long-Legs,Philanthropists,196
Turner Publishing,Aristotle,4.26,11,Poetics,Early works to 1800,129
Turner Publishing,Thomas Malory,3.97,10,Le Morte d'Arthur,Arthurian romances,416
Turner Publishing,Lindley Murray,4.22,10,Abridgment of Murray's English Grammar,Grammar,107
Turner Publishing,Bible,4.16,11,Bible,"Manuscripts, Latin (Medieval and modern)",1464
Turner Publishing,Thomas à Kempis,4.22,10,Imitation of Christ,Early works to 1800,277
Turner Publishing,Jean-Jacques Rousseau,3.77,10,Les confessions,French Authors,606
Turner Publishing,Edward Gibbon,4.06,13,History of the Decline and Fall of the Roman Empire Complete and Unabridged,C.,636
Turner Publishing,Thomas Paine,3.91,13,Common Sense,Political science,61
Turner Publishing,John Keats,4.14,10,Poems by John Keats,English poetry,337
Crown Publishing,Crown,4.19,26,American Silver,Unknown,0
Crown Publishing,Michael Jordan,4.24,10,For the Love of the Game,Unknown,0
Crown Publishing,Bernard Sternsher,3.6,14,Hitting Home,Unknown,288
Crown Publishing,Ira Progoff,4.07,10,Cloud of Unknowing,Religion,0
Crown Publishing,Crown Publishing Group,3.84,5,What Every Business Needs to Know about E-Business,Computers,0
Crown Publishing,René Huyghe,3.86,11,Gauguin,Painters,0
Crown Publishing,Robert M. Overstreet,4.14,10,Comic Book Price Guide,Unknown,0
Crown Publishing,Craig Claiborne,3.85,10,Craig Claiborne's Favorites from the New York Times,Unknown,310
